단지코드,총세대수,공가수,평균면적,평균임대보증금,평균임대료,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,단지내주차면수,지역점수,국민임대A,국민임대B,공공임대(50년)A,영구임대C,임대상가D,영구임대E,영구임대F,국민임대E,국민임대G,국민임대H,공공임대(10년)A,공공임대(분납)A,장기전세A,영구임대I,공공분양D,영구임대A,행복주택J,행복주택K,행복주택L,공공임대(5년)A,행복주택M,행복주택N,행복주택O,임대건물구분_상가,임대건물구분_아파트,지역_강원도,지역_경기도,지역_경상남도,지역_경상북도,지역_광주광역시,지역_대구광역시,지역_대전광역시,지역_부산광역시,지역_서울특별시,지역_세종특별자치시,지역_울산광역시,지역_전라남도,지역_전라북도,지역_제주특별자치도,지역_충청남도,지역_충청북도
C1490,0.012182752365288176,1.070195540782782,3.281841497680177,0.7901209799356211,2.0069650909746226,-0.3377348533104753,-0.2655672122622309,0.5662194794116511,-0.5965636130277995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1492,-0.8266431638409713,0.20275104160063254,-0.09486966880643392,-0.6584186293299045,-0.9099898826105093,-0.3377348533104753,-0.6196568286118721,-0.6110259261677244,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1497,0.13602056172164403,-0.5683107354501669,-0.29471913123300825,-0.5886850800542311,-0.0662132104639446,2.2476836789283356,3.629418567583822,-0.49745636939418464,-0.4360660857007763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1516,-0.672430042755698,-0.47192801331881695,-0.29529935630916293,-0.8203147537207494,-0.8604718275358452,-0.3377348533104753,-0.9737464449615132,-0.519616282910973,-0.5187367388626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1519,-0.7565462906203925,-1.2429897903696163,-0.2589790759394186,-0.455210564440973,-0.7468194006961241,-0.3377348533104753,-1.3278360613111544,-0.4475965639814111,-0.8547835560244315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1527,0.5893136752147202,0.973812818651432,0.7288305401748292,-0.2292059221492145,-0.22530604943172058,-0.3377348533104753,0.0885224040874103,0.7739686686315408,-0.27227206955201505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1537,-0.1910981799743903,0.3955164858633324,0.9771881686118966,0.38103537951110733,-0.3920500983675492,-0.3377348533104753,-0.2655672122622309,-0.02378821797283595,-0.39213862209236117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C1544,-0.7051419169253014,-0.2791625690561171,3.2422005393312925,1.8713849741005095,2.7023585833659665,-0.3377348533104753,-0.6196568286118721,-0.059798077437616844,-0.4386116422496151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1565,0.6453911737911832,2.8050845391470802,-1.3075698898882209,-0.15637688386035434,-0.6882242589180966,-0.3377348533104753,-0.2655672122622309,0.4554199118277098,-0.4386116422496151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1566,-0.6584106681115822,0.009985597337932698,-0.15255319400363038,-0.4936114774302838,-0.6215771113793785,-0.3377348533104753,0.7967016367866927,-0.4642164991190023,-0.5187367388626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1569,-0.263531615635655,-0.47192801331881695,-0.23024884883284996,-0.5361866459018538,-0.7109448128829516,-0.3377348533104753,-0.2655672122622309,-0.3118670936910831,-0.1310495911823402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1572,0.4514564912142486,1.8412573178335812,-0.2759361476301627,1.0522885386134133,-0.8791824541050357,-0.3377348533104753,-0.2655672122622309,0.5966893604972349,-0.1310495911823402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1579,0.6103427371808938,-0.08639712479341723,0.23097036656575667,0.7797324757553892,0.5662061705590354,-0.3377348533104753,-0.6196568286118721,0.9069281497322703,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1584,1.1290595990131769,2.6123190948843806,-1.3945317207515888,1.3330896322937322,0.1325188627453586,-0.3377348533104753,-0.2655672122622309,0.837678419992307,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1585,-0.09062599502489405,-0.08639712479341723,-0.06179665648707343,0.008865029587300536,0.08165303237159621,2.2476836789283356,-0.2655672122622309,-0.1456677423151713,-0.4386116422496151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1592,0.29490680768828925,0.009985597337932698,-0.21593381565620795,-0.4232970200479767,0.2406945664212783,-0.3377348533104753,0.4426120204370515,0.5772994361700452,-0.6246679416800466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1601,-0.9668369102821288,0.009985597337932698,0.5955603910324946,0.2724131567271186,0.018074933450948096,-0.3377348533104753,0.0885224040874103,-0.6082559369781259,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1613,0.2248099344677105,-0.5683107354501669,0.8713349191181302,-0.07128700827989716,0.7931881697054343,2.2476836789283356,-0.9737464449615132,0.1091712631278935,-0.4360660857007763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1616,1.7832970824052454,-1.1466070682382663,-0.8634003780830162,-0.10131139608996113,-0.9561291537988666,-0.3377348533104753,-0.6196568286118721,-0.4088167153270317,-0.688496101926454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1620,1.1407424112166067,0.877430096520082,-0.18207992332093392,-0.15163338159409934,-0.564937978893416,-0.3377348533104753,0.0885224040874103,1.735154917422231,-0.6862654615553619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1636,-0.2611950531949691,-0.5683107354501669,3.34752212899113,3.696997846108929,3.9612347306061433,-0.3377348533104753,5.753956265681669,0.5412895767052642,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1638,-0.5836406700096315,-0.2791625690561171,1.038253188256149,-0.0408467958579026,-0.6035068217647747,-0.3377348533104753,0.7967016367866927,-0.5445461856173597,-0.5490624380419535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C1641,-1.076655344994369,-0.47192801331881695,0.21692773469709745,-0.6958934757273131,-0.6596619384505283,-0.3377348533104753,-0.9737464449615132,-0.9074147694547672,-0.1310495911823402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1642,-1.1070306567232864,0.10636831946928263,0.0638430549228135,-0.4513093637848062,-0.7204715347412526,-0.3377348533104753,0.7967016367866927,-0.9212647154027598,-0.5187367388626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1652,0.34163805650200846,0.6846646522573822,-0.9873400180896617,3.36363393341816,0.5657386538918878,2.2476836789283356,1.504880869485975,-0.36449688829345517,0.39820682601643603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1655,-0.5742944202468877,0.973812818651432,0.34097589400915823,-0.1356106653689448,-0.33458934167455695,-0.3377348533104753,0.7967016367866927,-0.42266666127502434,-0.6246679416800466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1656,-0.497187859704251,-0.5683107354501669,0.29970261090495615,-0.39307789127147275,-0.5011345216016578,-0.3377348533104753,-0.6196568286118721,-0.20660750448633897,-0.5187367388626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1659,0.36967680579024,1.8412573178335812,-1.2800624820052129,0.156373338874987,-0.33879568022066453,-0.3377348533104753,-0.6196568286118721,0.22274081990143327,-0.6862654615553619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1660,-0.06025068329597657,0.009985597337932698,0.4881499282322461,-0.3006082639754971,-0.5670727968433531,-0.3377348533104753,-0.2655672122622309,-0.012708261214441829,-0.1310495911823402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1663,-0.23782942878810948,-0.9538416239755666,0.9752036664092166,-0.24841985443150189,0.64687282874863,2.2476836789283356,0.4426120204370515,0.03438155500873319,-0.688496101926454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1666,-0.08361630770283617,0.6846646522573822,0.18759030864303172,-0.32605889296331936,-0.5207741145037786,-0.3377348533104753,0.0885224040874103,0.23105078747022884,-0.5187367388626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1668,-0.5859772324503174,-0.5683107354501669,0.020252571129326803,-0.5743418942194599,-0.6127637944054992,-0.3377348533104753,0.0885224040874103,-0.37003686667265223,-0.5187367388626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1672,1.4164567792175498,0.20275104160063254,0.9713368950537448,-0.24537033162073288,0.43487226066688217,-0.3377348533104753,-0.9737464449615132,1.3528964092576337,-0.4360660857007763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1673,-0.2425025536694814,0.877430096520082,-0.4385206309231427,-0.6668006330059708,-0.10511281986826505,-0.3377348533104753,-0.9737464449615132,-0.015478250404040361,-0.5965636130277995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1674,-0.9948756595703604,-0.8574589018442166,-0.20370950759155892,-0.6024476272474097,-0.6392541675868405,-0.3377348533104753,-0.9737464449615132,-0.8104651478188186,-0.5187367388626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1677,0.9351249164362422,-0.375545291187467,-0.1478321623817661,0.5331337103496284,0.723109823189311,-0.3377348533104753,0.0885224040874103,1.3418164524992395,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1681,-0.49017817238219313,-0.375545291187467,0.05280651343478028,0.5415668065713621,0.42038890661066225,-0.3377348533104753,1.1507912531363338,-0.24815734233031692,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1685,-1.0486165957061375,1.4557264293081815,-1.2215680805855487,0.8581178900376025,-1.1772348841206357,-0.3377348533104753,-0.9737464449615132,-1.073614120830679,-0.5965636130277995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1687,0.0682602509417512,1.2629609850454817,0.12751184562674608,-0.12271465142907799,-0.33579848444804844,-0.3377348533104753,-0.2655672122622309,0.6216192632036216,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1689,0.8720377305377213,-0.8574589018442166,-0.23089716495539156,0.8031140001381725,0.45396546701780044,2.2476836789283356,-0.2655672122622309,1.192237036260919,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1693,0.25518524619662797,0.6846646522573822,1.033145071479515,0.7815999149710295,0.29242564894393513,-0.3377348533104753,0.7967016367866927,0.8515283659402997,-0.688496101926454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1695,-1.2635803402492456,-0.08639712479341723,-1.4180871737369423,-0.0013194316249544751,-0.407735770600052,-0.3377348533104753,0.0885224040874103,-1.2342734938273938,-0.5187367388626676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1697,-0.5088706719076808,-0.8574589018442166,3.1412477853576095,3.227099551382003,1.78715817985857,-0.3377348533104753,-0.2655672122622309,0.47757982534449805,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1698,-0.6630837929929542,-1.1466070682382663,-0.31540597329448855,-0.6202745743384223,-0.13367186053560898,-0.3377348533104753,-0.2655672122622309,-1.1068539911058612,-0.1310495911823402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1699,0.019192439687346054,-0.5683107354501669,-0.07927353329114104,0.4986735215587252,0.7837847226616366,-0.3377348533104753,1.1507912531363338,0.3473903334333671,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1700,0.4164080546039592,2.5159363727530306,1.0088785395023245,0.2082444888925875,1.9823195172934742,-0.3377348533104753,-0.6196568286118721,0.690868992943585,-0.4386116422496151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1704,-0.24483911611016737,2.034022762096281,-0.28563591964842455,-0.908507945886381,-0.5194208098705473,-0.3377348533104753,1.1507912531363338,-1.0874640667786717,-0.688496101926454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1706,-0.6467278559081524,-0.5683107354501669,0.31905860698310023,0.27676491219521643,0.37842370872187553,2.2476836789283356,0.4426120204370515,-0.4198966720854258,2.0223598900897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1713,-0.20511755461850606,-1.0502243461069165,-0.20340366646873453,-0.5004334966197852,-0.3205783408324317,-0.3377348533104753,-0.9737464449615132,-0.07641801257520803,-0.1310495911823402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1718,0.021529002128032014,0.973812818651432,0.4359884948704251,0.2872933816347596,0.24044316653417694,-0.3377348533104753,-0.6196568286118721,0.3529303118125642,-0.7233268305755464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C1722,0.15237649880644574,-1.1466070682382663,-0.195324573406194,-0.7457938923705028,0.06444679315053876,-0.3377348533104753,0.7967016367866927,-0.8049251694396216,-0.6246679416800466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1724,1.1968199097930696,-1.1466070682382663,-1.3069056080309498,-0.0328902337894781,-0.41927277506185556,-0.3377348533104753,0.7967016367866927,0.8958481929738762,-0.1310495911823402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1732,-1.1163769064860303,0.3955164858633324,-1.0816783830197798,0.26421832659941236,-0.3540341276233301,-0.3377348533104753,-0.2655672122622309,-1.0154443478491098,-0.6862654615553619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
